index,pattern,Lb,Ub,Unit,Rate
741,to NUM_1 mg per kg
742,density of NUM_1 kg
743,- NUM_1 - NUM_2 -
744,much as NUM_1 kg
745,( up to NUM_1 kg
746,of NUM_1 NUM_2 kg
747,total of NUM_1 kg
748,as much as NUM_1 kg
749,", NUM_1 kg / mm"
750,payload of NUM_1 kg
751,"mm , NUM_1 kg /"
752,of NUM_1 mg kg
753,( NUM_1 L ) of
754,about NUM_1 to NUM_2 kg
755,oz ( NUM_1 kg
756,( NUM_1 kg )
757,litres ( NUM_1 gallons)Optional cargo
758,  gallons to NUM_1 gallons
759,up to NUM_1 lbs (
760,of NUM_1 lb ( NUM_2
761,NUM_1 oz ( NUM_2 kg
762,Weight   NUM_1 kg
763,NUM_1 NUM_2 NUM_3 NUM_4 NUM_5
764,to be NUM_1 kg
765,( NUM_1 x NUM_2 x
766,BMI of NUM_1 kg
767,at a rate of NUM_1
768,weigh between NUM_1 and NUM_2
769,a total of NUM_1 kg
770,NUM_1 mm x NUM_2 mm
771,up to NUM_1 lb (
772,"  gallons , or NUM_1"
773,", about NUM_1 kg"
774,and weigh NUM_1 kg
775,- NUM_1 - NUM_2 kg
776,". , NUM_1 kg"
777,NUM_1 ^ NUM_2 kg
778,excess of NUM_1 kg
779,ranging from NUM_1 to NUM_2
780,packed in NUM_1 kg
781,", NUM_1 cm , NUM_2"
782,than NUM_1 pounds ( NUM_2
783,about NUM_1 lb ( NUM_2
784,weighing more than NUM_1 kg
785,NUM_1 m ( NUM_2 ft
786,NUM_1 - NUM_2 lbs (
787,at the rate of NUM_1
788,weighing NUM_1 - NUM_2 kg
789,( NUM_1 ± NUM_2 kg
790,BMI > NUM_1 kg
791,a NUM_1 lb ( NUM_2
792,NUM_1 / NUM_2 kg
793,in excess of NUM_1 kg
794,"NUM_1 "" x NUM_2 """
795,and weighed NUM_1 kg
796,") , NUM_1 kg"
797,a mere NUM_1 kg
798,NUM_1 mg / kg
799,NUM_1 per NUM_2 kg
800,NUM_1 pounds ( NUM_2 kg
801,NUM_1 lb ( NUM_2 kg
802,NUM_1 lbs ( NUM_2 kg
803,( NUM_1 - NUM_2 kg
804,from NUM_1 to NUM_2 kg
805,weight is about NUM_1 kg
806,'s weight is about NUM_1 kg
807,between NUM_1 and NUM_2 kg
808,( NUM_1 to NUM_2 kg
809,", NUM_1 "" , NUM_2 kg"
810,of NUM_1 - NUM_2 kg
811,  gallons ( NUM_1 liters )
812,NUM_1 x NUM_2 x NUM_3 mm
813,of up to NUM_1 kg
814,a mass of NUM_1 kg
815,"NUM_1 "" , NUM_2 kg"
816,of NUM_1 to NUM_2 kg
817,NUM_1 lbs / NUM_2 kg
818,about NUM_1 pounds ( NUM_2 kg
819,a weight of NUM_1 kg
820,  gallons ( NUM_1 L )
821,to NUM_1 pounds ( NUM_2 kg
822,weigh up to NUM_1 kg
823,"NUM_1 , NUM_2 , NUM_3 ,"
824,pounds ( NUM_1 - NUM_2 kg
825,NUM_1 pounds ( NUM_2 - NUM_3
826,weighing up to NUM_1 kg
827,gallons ( NUM_1 liters ) of
828,up to NUM_1 pounds ( NUM_2
829,"NUM_1 , NUM_2 , and NUM_3"
830,NUM_1 pound ( NUM_2 kg
831,an average of NUM_1 kg
832,NUM_1 to NUM_2 pounds ( NUM_3
833,about NUM_1 - NUM_2 kg
834,  gallons of water and NUM_1
835,"NUM_1 cm , NUM_2 kg"
836,NUM_1 x NUM_2 x NUM_3 cm
